link,title,text
http://prodengi.kz/lenta/ekonomist_ebrr_kazahstan_ne_byl_gotov_k_svobodnomu_plavaniyu_tenge/,Экономист ЕБРР: Казахстан не был готов к свободному плаванию тенге,"Нацбанк Казахстана не был готов перейти к режиму свободно плавающего курса тенге. Такое мнение выразил главный экономист по Центральной Азии Европейского банка реконструкции и развития (ЕБРР) Агрис Прейманис, сообщает КазТАГ. «Нацбанк не был готов к использованию инструментов и коммуникаций с банковским сектором . Это один из факторов, почему мы в такой ситуации, что надо использовать другие механизмы для сдерживания курса», - заявил Прейманис на конференции S&P «Казахстан в новых экономических условиях». При этом он «действительно видит переход к плавающему курсу и инфляционному таргетированию» . «Но, понятное дело, чтобы инфляционное таргетирование имело место есть довольно много факторов. Надо иметь банковский сектор, который может трансформировать политику ставок, нужно иметь бизнес и частников, которые понимают, что такое инфляционное таргетирование, где фокус будет на инфляцию, а не на изменение курса, нужно иметь межбанковский рынок, который работает. Если посмотреть, то на данный момент в Казахстане довольно много из этих факторов пока не в полной мере имеет место. Так что говорить о том, что уже есть переход на эффективн ое таргетирование, произошел, мы, конечно же, не можем», - подчеркнул экономист. По утверждению Прейманиса, переход на инфляционное таргетирование займет много времени. «Трудно назвать курс, который мы видим, как полностью плавающий», - сказал он. Экономист ЕБРР отметил, что для него главный вопрос это: какова будет политика Нацбанка на установление доверия к валюте, доверия на переход к новой модели, понимание плавающего курса. Прейманис напомнил, что переход на плавающий курс изначально планировался позднее, чем это было сделано. "
http://prodengi.kz/lenta/kelimbetov_sdelal_prognoz_po_cenam_na_neft/,Келимбетов сделал прогноз по ценам на нефть,"Председатель Национального банка Кайрат Келимбетов заявил о том, что роста цен на нефть стоит ожидать в ближайшие пять лет, передает корреспондент Tengrinews.kz. После пленарного заседания Мажилиса Парламента он вновь отметил, что нынешний курс тенге является равновесным. ""Что дальше будет происходить? (...)  Я думаю, вы внимательно следите за нашими соседями, где российский рубль был 44, потом стал 80, потом ушел в 60 (по сравнению с долларом - Прим. Tengrinews.kz). Это более диверсифицированная экономика, нам такую волотильность сложнее переносить. Поэтому Нацбанк через участие в интервенциях в случае необходимости в целом балансирует. Мы считаем, что тот курс, который есть, утром он был в районе 277 тенге - это, наверное, и есть тот равновесный курс, который нужен казахстанской экономике"", - пояснил Келимбетов. ""Когда казахстанская экономика приспособится к этому? После перехода на инфляционное таргетирование, как правило, от шести до 12 месяцев любая экономика приспосабливается к новому курсу , к новому режиму денежно-кредитной политики. Как пойдет тенге дальше, это зависит от следующих факторов: самый главный фактор - цены на нефть. (...) Если цена на нефть будет в районе 50, то тенге будет оставаться в этом районе, в каком он находится сейчас. Если цены на нефть будут падать, если наши соседние экономики будут в рецессии, мы уже перешли на плавающий курс, который абсорбирует эти шоки и позволяет нам на это реагировать. Если цены на нефть будут расти, а они будут расти в трех-пятилетней перспективе, тенге будет укрепляться. Все будут продавать и радоваться той прибыли, которую они получили"", - добавил Келимбетов . Отметим, что на пленарном заседании был одобрен законопроект ""О международном финансовом центре ""Астана"". 19 октября этого года Президент Казахстана Нурсултан Назарбаев, встречаясь с премьер-министром, подчеркнул, что сегодня экономика республики функционирует в тяжелом режиме. ""(...) Наступает настоящий кризис - более сильный, чем в 2007-2009 годах. В связи с этим поручаю правительству провести анализ, составить план антикризисной работы, определить необходимые меры и довести до населения"", - отметил Назарбаев. "
http://prodengi.kz/lenta/v_kakoj_strane_samye_nizkie_nalogi_v_mire/,В какой стране самые низкие налоги в мире?,"Налоги - это неотъемлемая часть существования любого государства. Они не возникли вчера. Давайте вспомним, ведь даже при царях существовало понятие как уплата дани, вроде бы как слово отличное от налогов, но как ни крути, смысл тот же. С налогами мы сталкиваемся буквально с самих пеленок.  И не смотря на то, что любое цивилизованное государство старается максимально оптимизировать свою систему налогообложения, успехов в этом вопросе достигают не многие. Все еще существуют страны с грабительской системой налогообложения, ну и, конечно же, есть такие, налоги в которых действительно очень низкие, что несомненно весьма привлекательно как для проживания, так и ведения бизнеса. Ежегодно Группа Всемирного Банка составляет рейтинг благоприятности условий ведения бизнеса Doing Business в 189 странах, одним из категорий оценки которого являются налоги и обязательные отчисления, которые должна уплачивать или удерживать средняя компания, а также оценивается административное бремя, связанное с уплатой налогов. Так вот, согласно самому свежему рейтингу, в пятерку стран, которые имеют самые низкие налоги в мире, вошли Катар, Объединенные Арабские Эмираты, Саудовская Аравия, Гонконг (Китай), Сингапур. Причем пальму первенства здесь делят две арабские страны: Катар и Объединенные Арабские Эмираты. Катар Катар - самая богатая страна в мире. Своим богатством она обязана природе, наградившей ее обилием запасов нефти и природного газа. Эта страна смело может похвастаться самым высоким показателем ВВП на душу населения. Общей налоговая нагрузка в Катаре составляет 11,3% и складывается она всего из четырех платежей в год. Примечательным является то, что в Катаре вообще отсутствует налог на прибыль, он равен 0%. Размер налогов и выплат на заработную плату в Катаре составляет 11,3% от прибыли. Объединенные Арабские Эмираты Объединенные Арабские Эмираты - это одна из арабских стран, которая состоит из семи княжеств, каждое из которых управляется эмиром. ОАЭ имеет одну из самых развитых экономик среди стран Западной Азии, и доход на душу населения, который является одним из самых высоких в мире. Общая налоговая ставка в ОАЭ чуть выше, чем в Катаре и составляет 14,8%. Складывается она также из четырех платежей в год. Предприниматели ОАЭ, как и в Катаре, освобождены от налога на прибыль, тогда как налоги и выплаты на заработную плату составляют 14,1% от прибыли. Вы можете спросить, так почему же ОАЭ также занимает первое место в рейтинге, раз ставки налогов у них все же выше, чем в Катаре? Ответ прост - время, затраченное на подготовку, подачу отчетности и уплату (или удержание) налога на доходы корпораций, налога на добавленную стоимость и отчислений на социальное обеспечение в Катаре составляет 41 час в год против всего лишь 12 часов в год в ОАЭ. А этот показатель также принимается во внимание при составлении рейтинга. В рейтинге благоприятности условий ведения бизнеса Doing Business Казахстан занимает 17 место по простоте уплаты налогов и их размеру, обойдя все страны экс-СССР. Однако, в последнее время из-за кризиса в стране повышаются ставки различных налогов. Так, теперь самозанятые граждане обязаны платить социальные отчисления в размере 5% от дохода. Помимо этого, вводится обязательное медицинское страхование. Согласно ему, размер отчислений работодателя по данным сборам будет увеличиваться с 2% в 2017 году до 5% в 2020 году. Кроме того, сегодня стало известно о предложении ввести в РК розничный налог вместо НДС. "
http://prodengi.kz/lenta/ob_em_torgov_na_valyutnom_rynke_rk_za_sentyabr_prevysil_41_milliarda_dollarov/,"Объем торгов на валютном рынке РК за сентябрь превысил 4,1 миллиарда долларов","Объем операций на внутреннем валютном рынке Казахстана в сентябре 2015 года составил, по предварительным данным, 4,1 миллиарда долларов, передает корреспондент Tengrinews.kz со ссылкой на фондовую биржу KASE. На конец прошлого месяца курс тенге к доллару составлял 270,40. Объем биржевых операций на самой Казахстанской фондовой бирже с учетом сделок на дополнительных торгах составил 3,7 миллиарда долларов. На внебиржевом валютном рынке объем операций снизился, и, по предварительным данным, составил 0,4 миллиарда долларов. Напомним, 21 октября, председатель Нацбанка РК Кайрат Келимбетов заявил, что курс доллара в районе 277 тенге может быть равновесным для казахстанской экономики. ""Если цена на нефть будет в районе 50, то тенге будет оставаться в этом районе, в каком он находится сейчас. Если цены на нефть будут падать, если наши соседние экономики будут в рецессии, мы уже перешли на плавающий курс, который абсорбирует эти шоки и позволяет нам на это реагировать. Если цены на нефть будут расти, а они будут расти в трех-пятилетней перспективе, тенге будет укрепляться. Все будут продавать и радоваться той прибыли, которую они получили"", - заявил Келимбетов. Напомним, недавно стало известно, что в октябре 2015 года на валютном рынке Казахстана планируется продать не менее 3 миллиардов долларов. В финансовом регуляторе уточнили, что об объемах проведенных продаж будет объявлено по итогам месяца. Доллары поступят из Национального фонда РК. Их будут конвертировать в тенге для продолжения формирования трансфертов в бюджет. "
http://prodengi.kz/lenta/sp_prognoziruet_uskorenie_tempov_rosta_vvp_pk_posle_2015/,S&P прогнозирует ускорение темпов роста ВВП PК после 2015,"Международное рейтинговое агентство Standard & Poor's (S&P) прогнозирует, что прирост ВВП Казахстана в 2015 году составит 1,5% и ускорится в последующие годы, сообщил заместитель директора группы ""Государственные финансы"" S&P Карен Вартапетов, передает ИА Новости-Казахстан. Согласно его презентации, сделанной в Алматы на конференции ""Казахстан в новых экономических условиях"" , в 2016 году S&P прогнозирует рост ВВП Казахстана на уровне 2%, в 2017 - 3%, а в 2018 - 5%. ""Несмотря на структурное замедление экономического роста, мы ожидаем некоторого увеличения темпов роста в перспективе, связанного с прогнозируемым нами ростом цен на нефть, а также с вводом Кашаганского месторождения (...). Ввод этого месторождения поддержит рост ВВП на уровне 4-5%"", - сказал представитель рейтингового агентства . S&P прогнозирует, что инфляция по итогам 2015 года сложится на уровне 6,2%, а в 2016 году вырастет до 8%. Между тем в 2017 и 2018 годах рост цен составит 5,5% и 5% соответственно. ""Также считаем, что внешнеэкономические показатели должны выровняться через несколько лет, в частности, по счету текущих операций будет опять профицит. Это будет связано как с улучшением макроэкономической конъюнктуры, так и с более гибкой курсовой политикой Нацбанка"", - сказал спикер. По прогнозу агентства, сальдо счета текущих операций в 2015 году будет отрицательным в размере 3,3% от ВВП, в 2016 году дефицит снизится до 2,2%, а в 2017 - до 1,4% ВВП. Между тем в 2018 году, по мнению аналитиков S&P, счет текущих операций платежного баланса сложится с профицитом в размере 0,6% ВВП. "
http://prodengi.kz/lenta/brend_kazahstan_ocenili_v_175_milliardov_dollarov/,"Бренд ""Казахстан"" оценили в 175 миллиардов долларов","Бренд ""Казахстан"" оценивается в 175 миллиардов долларов. Это следует из рейтинга страновых брендов, составленного экспертами компании Brand Finance, сообщает Tengrinews.kz. По итогам исследования Казахстан расположился  на 44-м месте списка, улучшив свое положение на одну позицию. В прошлом году национальный бренд оценивался в 164 миллиарда долларов. Таким образом, он подорожал на 6 процентов или на 11 миллиардов долларов. Отметим, что Казахстан стал единственной страной в Центральной Азии, вошедшей в топ-50 самых дорогих брендов. Лидером рейтинга стали США. Стоимость бренда эксперты Brаnd Finance оценивают в 19,7 триллиона долларов. На втором месте Китай с 6,314 триллиона долларов. По сравнению с прошлым годом бренд подешевел на 38 миллиардов долларов. Тройку лидеров замыкает Германия, чей бренд подешевел на 4 процента, до 4,166 триллиона долларов. В десятку самых дорогих брендов стран мира вошли Великобритания (3,01 триллиона долларов), Япония (2,541 триллиона долларов), Франция (2,158 триллиона долларов), Индия (2,137 триллиона долларов), Канада (2,04 триллиона долларов), Италия (1,445 триллиона долларов) и Австралия (1,404 триллиона долларов). Отметим, что бренд ""Россия"" подешевел на 357 миллиарда долларов и упал с 12 места на 18-е. Если в 2014 году стоимость России как бренда оценивалась в 1,167 триллиона долларов, то в 2015 году она составляет лишь 810 миллиардов долларов. "
http://prodengi.kz/lenta/vsemirnyj_bank_prognoziruet_padenie_cen_na_neft/,Всемирный банк прогнозирует падение цен на нефть,"Всемирный банк предсказал падение цен на нефть, сообщает Lenta.ru со ссылкой на квартальный доклад международной организации по товарным рынкам. Т ак, по данным ВБ средняя цена на нефть в этом году составит 52 доллара за баррель. Ранее в международной организации говорили о 57 долларах за бочку. При этом прогноз по стоимости нефти в 2016 году ухудшен на 10 долларов - с 61 до 51 доллара за баррель. Как отмечается в докладе, пересмотр цен связан с большими объемами запасов топлива, эластичным предложением (на данный момент оно избыточно) и ожиданием выхода Ирана на энергетический рынок. Добавим, что средняя цена на нефть от Всемирного банка учитывает стоимость марок Brent, WTI и Dubai. По последним данным нефть марки Brent стоит 48,67 доллара за баррель, WTI - 46,63 доллара, Dubai - 46,14 доллара. Напомним, 12 октября генсекретарь ОПЕК Абдалла Салем аль-Бадри заявил, что нефть в ближайшее время подорожает из-за сокращения поставок из стран, не входящих в картель. "
http://prodengi.kz/lenta/narodnyj_bank_kitaya_vnov_devalviroval_yuan/,Народный банк Китая вновь девальвировал юань,"Народный банк Китая вновь сильно ослабил юань, передает Вести.Ru. Сообщается, что до этого Центробанк укреплял юань в течение последних восьми дней, но 14 октября банк опустил курс своей валюты на 177 базисных пунктов. Это падение называют максимальным за два месяца. Однако наряду с этим эксперты Народного банка Китая настаивают на скорейшей интернационализации юаня и включении его в корзину резервной валюты. По словам аналитика ЦБ Китая Лу Лэй, чтобы КНР стал мировым финансовым центром, нужно развивать свой финансовый рынок. Эксперт также отметил необходимость дальнейшего развития фондового рынка. Вместе с тем, таможенное управление Китая сообщает, что импорт в сентябре упал на 17,7 процента в юанях в годовом выражении, экспорт снизился на 1,1 процента, сальдо торгового баланса составило 376,2 миллиарда юаней, или 59,4 миллиарда долларов. Отмечается, что импорт Китая снижается уже одиннадцать месяцев, что считается самым длительным периодом непрерывного падения за шесть лет, а темпы сокращения экспорта, наоборот, замедлились. Напомним, 10 сентября Народный банк Китая понизил курс юаня на 0,22 процента, опустив его до отметки 6,3772 юаня за доллар. Это был худший показатель за то время. Отметим, 11 августа Китай провел самую масштабную девальвацию национальной валюты за два десятилетия. "
http://prodengi.kz/lenta/grazhdanam_turkmenistana_zapretili_obmenivat_bolee_8_tysyach_dollarov_v_god/,Гражданам Туркменистана запретили обменивать более 8 тысяч долларов в год,"Теперь каждый житель Туркменистана сможет приобрести в банках и обменниках не более восьми тысяч долларов в год, передает сайт ""Хроника Туркменистана"" . Такое решение принял Центробанк Туркменистана. Эти ограничения были введены из-за распространения слухов о грядущем снижении правительством курса туркменского маната к доллару США, которые повлияли на образования у пунктов обмена валют огромных очередей. Сообщается, обменивать манаты на доллары будут по предъявлению паспорта, данные которого вносятся в единый реестр. Это позволит выяснить, нет ли у клиента превышения лимита в восемь тысяч долларов. При этом отмечается, что теперь коммерсанты и состоятельные люди, желающие приобрести большее количество валюты, ищут тех, у кого нет необходимости или возможности приобретать доллары. ""За небольшой гонорар те соглашаются отстоять очередь и обменять деньги, используя свой собственный паспорт"", - говорится в сообщении. Отметим, что официального ограничения на вывоз валюты из страны в Туркменистане пока нет. Однако суммы более 10 тысяч долларов необходимо декларировать. сходятся во мнении, что новая инициатива Центрабанка может негативно отразится на тех, кто решит продать недвижимость и вывести из страны более чем восемь тысяч долларов. При оформлении купли-продажи недвижимости в документах указывается сумма в национальной валюте, но чаще всего сделки в Туркменистане производятся в долларах. "
http://prodengi.kz/lenta/lgotnye_kredity_zalog_horoshego_urozhaya/,Льготные кредиты - залог хорошего урожая,"Глава государства постоянно делает акцент на необходимости повышать эффективность отечественного сельского хозяйства. Благо, в стране есть все необходимое. В частности, масса неосвоенных земель сельскохозяйственного назначения. Однако многие видят преграду для занятия растениеводством в засушливом климате. Так, в рамках мастер-плана отраслевой программы «Агробизнес-2020» дочерняя компания холдинга «КазАгро» - АО «Фонд финансовой поддержки сельского хозяйства» - выдает кредиты по программе «Внедрение систем капельного орошения» во всех областях Казахстана, где действуют региональные филиалы фонда и куда всегда можно обратиться за помощью. Как рассказал глава крестьянского хозяйства «ПХП», расположенного в Жамбылской области, Саид Абдулаев, он получил в фонде заем на сумму 12,5 млн тенге. На эти средства приобрел оборудование для капельного орошения. Примечательно, что государство предоставило предпринимателю инвестиционные субсидии в размере 30 процентов от его затрат, что составило 4,5 млн тенге. - Буквально на днях мы собрали хороший урожай лука. И сегодня уже думаем о расширении производства. Смогли убедиться, что финансирование капельного орошения - это реальная помощь со стороны государства, - сказал Саид Абдулаев. При этом глава крестьянского хозяйства плюсы этой программы видит не только в субсидиях. - У кредита достаточно долгий срок - 5 лет, относительно невысокая ставка вознаграждения - 14 процентов годовых, при этом 7 процентов субсидируется государством. Погашать кредит можно по индивидуальному графику, главное - не опаздывать, - привел убедительные аргументы предприниматель. Заем от фонда удобен и тем, что предприниматель сам выбирает место, время и способы приобретения оборудования. Только в 2015 году фонд по данному направлению профинансировал 35 проектов казахстанских аграриев на 195,6 млн тенге, что позволило внедрить капельное орошение на 410 гектарах земли. За 9 месяцев на кредитование «капельки» фондом направлено: в Алматинской области - 24,5 млн тенге (13 га); Восточно-Казахстанской - 90,7 млн тенге (242 га); Жамбылской - 37,8 млн тенге (65 га); ЗКО - 21,1 млн тенге (49 га) и в Южно-Казахстанской области - 21,6 млн тенге (41 га). Татьяна КАЗАНЦЕВА. "
http://prodengi.kz/lenta/mezhdunarodnye_eksperty_stavyat_na_kazahstan/,Международные эксперты ставят на Казахстан,"Итоги первого полного месяца работы фондового рынка страны после начала свободного плавания тенге оказались вполне позитивными и подтвердили прогнозы аналитиков, ставивших на его уверенный «бычий» настрой. Так, значение индекса KASE - ключевого индикатора биржевого рынка акций - выросло с 855,46 пункта по состоянию на первый торговый день августа до 880,67 пункта по итогам торгов 8 октября, или на 2,9%. Примечательно, что среди эмитентов, акции которых входят в представительский список этого индекса, уверенным ростом за этот период отличились компании, участвовавшие в «Народном IPO». Акции КазТрансОйла подорожали на 8,8%, до 870,0 тенге, KEGOC - 16,1%, до 604,99 тенге, притом что цены размещения на эти бумаги были на уровне соответственно 725 тенге и 505 тенге. Неудивительно, что количество счетов, открытых в системе учета АО «Центральный депозитарий ценных бумаг» на физических лиц, продолжает уверенно расти и за август увеличилось до 101,7 тысячи с приростом с начала года на 15,5%. При этом доля «физиков» в брутто-обороте акций на KASE весьма высока - 59,3%. В целом же, по данным аналитиков Казахстанской фондовой биржи (KASE), объем торгов акциями за январь-сентябрь по сравнению с тем же периодом прошлого года показал впечатляющий рост в 9,1 раза, до 875,4 млрд тенге (в долларовом эквиваленте - $4 млрд 657,8 млн). А общий биржевой оборот за 9 месяцев вырос в 2,3 раза, до 66 трлн 499,2 млрд тенге ($343 млрд 797,7 млн) и значительно превышает ВВП страны. Но активно на биржевом рынке не только население, но и юридические лица, о чем свидетельствует высокая динамика объема торгов в этом году и в секторе корпоративных облигаций KASE. Здесь рост за 9 месяцев составил 5,2 раза, до 840,7 млрд тенге ($4 млрд 253,1 млн). Между тем после консолидации пенсионных активов в ЕНПФ и ухода с рынка частных пенсионных фондов этому сектору некоторыми аналитиками предрекалось неминуемое сворачивание деятельности. На самом деле, как следует из биржевых сводок, картина складывается с точностью до наоборот, и активность эмитентов долговых обязательств вместе с институциональными инвесторами весьма высока. Более того, как раз в сентябре здесь был показан месячный максимум текущего года в 171,1 млрд тенге ($679,5 млн) с ростом к августу в 3,4 раза, что явно указывает на возросшие аппетиты участников рынка после начала свободного плавания тенге . Растущая активность отечественного фондового рынка была по достоинству отмечена международными экспертами, участвующими в подготовке регулярных отчетов компании Z/Yen Group Limited, которая публикует рейтинг финансовых центров мира дважды в год. Его основой служат значения Индекса глобальных финансовых центров (The Global Financial Centres Index, GFCI). В последнем, 18-м по счету отчете, эксперты включили Алматы в группу из 15 центров, роль которых будет возрастать в будущем, наряду с Сингапуром, Шанхаем, Гонконгом, Дубаем, Пекином, Стамбулом и другими городами. При этом в новом рейтинге GFCI южная столица Казахстана заняла 51-е место с 640 баллами, расположившись в нем между Бахрейном и Панамой. А в регионе Восточной Европы и Центральной Азии у Алматы третье место после Варшавы и Стамбула. Для сравнения: вошедшие в эту же группу Москва и Санкт-Петербург заняли соответственно 78-е и 81-е места в общем рейтинге. А тем временем Нацбанк активно ведет работу по созданию Международного финансового центра «Астана» (МФЦА). Подписано соглашение с DIFC Courts (Коммерческий суд и Арбитраж Дубайского международного финансового центра) для организации системы коммерческого суда мирового класса, который будет обслуживать участников МФЦА. В соответствии с соглашением о консалтинге DIFC Courts будут оказывать содействие в течение ближайших трех лет по оказанию консультаций по законодательной и регуляторной базе, обучению кадров, оснащению судебных помещений и обеспечению ИТ-инфраструктуры.  "
http://prodengi.kz/lenta/do_konca_mesyaca_nacbank_nameren_prodat_3_mlrd_na_valyutnom_rynke/,До конца месяца Нацбанк намерен продать $3 млрд на валютном рынке,"Для финансирования программы «Нурлы жол» и других трансфертов из Национального фонда будет продолжаться изъятие средств фонда, передает LS со ссылкой на Нацбанк. Ранее для конвертации средств из нацфонда Нацбанк покупал доллары в золотовалютных активах, переводя тенге на счет министерства финансов и продавая избыток долларов на валютном рынке. «Для продолжения формирования трансфертов регулятор конвертирует доллары из фонда на валютном рынке. Планируется, что до 31 октября текущего года на валютном рынке будет продано не менее $3 млрд. Об объемах проведенных продаж долларов будет объявлено по итогам месяца», - пояснили в Нацбанке. "
http://prodengi.kz/lenta/fondirovanie_bankovskoj_sistemy_kazahstana_uhudshaetsya/,Фондирование банковской системы Казахстана ухудшается,"Сложности банков с привлечением фондирования в национальной валюте продлятся больше года. Такой прогноз в анализе отраслевых и страновых рисков банковского сектора Казахстана озвучили аналитики рейтингового агентства Standard & Poor's, сообщает LS. Экономические риски в Казахстане возросли, отражая снижение уровня благосостояния населения из-за замедления темпов экономического роста, который составит до 1,5% в 2015 году и до 2% в 2016 году. «Наше мнение о «чрезвычайно высоком» кредитном риске в Казахстане учитывает агрессивные стандарты андеррайтинга банков, а также слабую платежную культуру и ненадлежащее соблюдение принципа верховенства закона в стране», - говорится в отчете S&P. Уровень отраслевых рисков в Казахстане остается высоким из-за снижения фондирования банковской системы. По ожиданиям агентства, сложности с привлечением финансирования в национальной валюте и значительное расхождение валютных активов и обязательств по срокам погашения сохранятся в ближайшие 18 месяцев. При этом органы, как отмечают в S&P, ""регулирующие деятельность банковского сектора недостаточно независимы, и могут быть подвержены политическому влиянию"". ""Низкие показатели прибыльности банковской системы с учетом рисков продолжат снижаться в ближайшие два года в результате снижения показателей маржи и повышения расходов на формирование резервов и фондирование"", - поясняется в прогнозе. S&P также пересмотрел оценку тенденции развития экономических рисков в стране со «стабильной» на «негативную». В то же время развитие отраслевых рисков также оценивается, как «негативное». «Показатели фондирования банковской системы Казахстана ухудшаются. Это обстоятельство обусловило увеличение расхождения валютных активов и обязательств по срокам погашения, и банкам пришлось использовать валютные свопы с Национальным банком, а также прибегать к аналогичным инструментам хеджирования валютных рисков на межбанковском рынке, что негативно сказалось на стоимости фондирования банков. У банков практически нет других рыночных инструментов для управления валютными рисками в долгосрочной перспективе», - отметили аналитики. Тем не менее S&P перечислил позитивные факторы для банковского сектора страны. К ним можно отнести высокие бюджетные и внешнеэкономические показатели, а также незначительный уровень рыночных искажений из-за низкого уровня вмешательства со стороны государства и конкуренции. При этом аналитики агентства относят Казахстан к государствам, готовым оказать поддержку банковской системе. В этой оценке учитывается тот факт, что во время кризиса 2008-2009 годов правительство страны предоставляло поддержку банковской системе, а в 2014-2015 годы - поддержку ликвидности в национальной валюте при помощи валютных свопов, Фонда проблемных кредитов и Единого накопительного пенсионного фонда. "
