link,title,text
http://investfunds.kz/news/dnevnaya-sessiya-kase-kase-48105/,Дневная сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась дневная торговая сессия иностранными валютами. По результатам торгов на спот-рынке: - средневзвешенный курс доллара США с расчетами T+0 в тенге (USDKZT_TOD) составил 331,33 тенге за доллар США при объеме торгов 345 450 тыс. долларов США; - по доллару США с расчетами T+1 и T+2 в тенге сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали; - по евро с расчетами Т+0, T+1 и T+2 в долларах США и тенге сделок заключено не было, на момент закрытия сессии котировки в торговой cистеме KASE отсутствовали; - средневзвешенный курс рубля России с расчетами T+0 в тенге (RUBKZT_TOD) составил 4,7084 тенге за рубль при объеме торгов 60 000 тыс. рублей. Средневзвешенный курс доллара США по итогам утренней и дневной сессий составил 328,45 тенге за доллар (+15,86), суммарный объем торгов – 511 550 тыс. USD (+306 250 тыс.). На рынке операций валютного свопа: - по USDKZT_0_001 средневзвешенный курс составил +0,2900 тенге (32,66 % годовых) при объеме торгов 644 000 тыс. USD - по USDKZT_0_002 сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали; - по EURKZT_0_001 и EURKZT_0_002 сделок заключено не было, на момент закрытия сессии котировки в торговой системе KASE отсутствовали. В торгах приняли участие 24 банка."
http://investfunds.kz/news/cena-na-neft-dostigla-37-finansovyj-investicionnyj-zhurnal-ls-lichnyj-schet-48109/,Цена на нефть достигла $37,"Цены на нефть марки + Brent продолжила падение в понедельник во второй половине дня, сообщает LS. После пятничных торгов на межконтинентальной бирже ICE, которые закрылись на отметке $37,93 за баррель, стоимость черного золота показывает отрицательную динамику. В понедельник в начале торгового дня фьючерсы с доставкой в январе оценивали в $37,8, однако уже во второй половине дня показатель упал с $37,96 до $37,3 за баррель. + На 16:40 по времени Астаны цены на нефть продолжают падать. Отметим, за последние шесть месяцев они показали максимальное падение – с 1 июля по 11 декабря на 41,2%. + Как ранее сообщал LS аналитик инвестхолдинга ""Финам"" Богдан Зварич, негативная динамика нефтяных фьючерсов может продолжится. + ""Мы ожидаем, что фьючерс на нефть марки Brent в краткосрочном периоде попытается протестировать уровень $42,5 за баррель. После чего нисходящее движение может быть продолжено. Нам также не исключаем, что нефть может снизиться до $35 за баррель"", - добавил он. + На прошлой неделе цена на нефть опустилась ниже $38 за баррель. Тогда январские фьючерсы Brent за один день подешевели более чем на 4%. + Ранее аналитики отмечали, что рынку психологически сложно зафиксировать цену ниже $40 за баррель. Поэтому в ближайшее время ждать очередной сильной волны падения не стоит. Так как пока фундаментальных факторов, которые позволили бы нефти восстановиться от многолетних минимумов, нет. + Напомним, Казахстан уже рассматривает варианты бюджета при $30. Соответствующее поручение дал премьер-министр страны Карим Масимов. Позже министр национальной экономики Ерболат Досаев сообщил о готовности правительства и к $20. + Ранее LS привел данные о том, кто покупает казахстанскую нефть. Куралай Абылгазина"
http://investfunds.kz/news/dollar-v-obmennyh-punktah-almaty-dostig-3312-tenge-kapital-48103/,"Доллар в обменных пунктах Алматы достиг 331,2 тенге","Курс американской валюты в обменных пунктах Алматы достиг отметки 331,2 тенге. Об этом сообщает корреспондент центра деловой информации Kapital.kz. Доллар на KASE по сравнению с пятницей укрепился на 2,7%. Если по итогам дневной сессии 11 декабря средневзвешенный курс американской валюты сложился на уровне 313,99 тенге, то по итогам утренней сессии 14 декабря – 322,47 тенге. «Удивительно, что на такое резкое обесценение тенге Нацбанк пока никак не реагирует. Предполагаем, что финрегулятор установил для себя предельную планку 330 тенге за доллар, тогда возможны валютные интервенции. Но этот сценарий возможен, если нефть и рубль останутся на текущем уровне», - отмечает директор департамента аналитики «Асыл Инвест» Айвар Байкенов. Аналитик подчеркивает, что основными драйверами такого резкого проседания тенге стали цены на нефть и российский рубль. «В настоящее время нефть Brent торгуется на уровне 37 долларов за баррель, доллар стоит 70 рублей. Не исключено, что если рубль достигнет 72-73 за доллар, то тенге будет продаваться по 335-340 за американскую валюту», - считает он. Отметим, 11 декабря на заседании совета директоров Центрального банка России было принято решение сохранить ключевую ставку на уровне 11% годовых. Если бы ставка была понижена, то вероятность ослабления рубля значительно выросла. Глава ЦБ РФ Эльвира Набиуллина озвучила факторы, основываясь на которых было принято решение по ставке. «Первое – это ситуация в глобальной экономике, и, прежде всего, на сырьевых рынках. В последние месяцы траектория нефтяных цен находилась между базовым и рисковым сценариями, и можно говорить о том, что вероятность сохранения цен на уровне ниже 50 долларов за баррель возросла. Второе – динамика российской экономики в третьем квартале оказалась несколько более благоприятной, чем мы ожидали. Третье, что касается роста потребительских цен, то здесь динамика оказалась несколько хуже наших ожиданий. Фактическая инфляция складывается на уровне верхней границы нашего прогноза. По мере замедления инфляции в соответствии с нашим прогнозом и при условии ослабления инфляционных рисков ЦБ РФ возобновит вопрос о снижение ключевой ставки на одном из ближайших заседаний совета директоров», - отметила Эльвира Набиуллина. Напомним, 20 августа текущего года Казахстан перешел к свободно плавающему курсу тенге. Кроме того, Национальный банк РК выступил с заявлением о том, что сокращает свое участие на внутреннем валютном рынке для сохранения резервов. Как отметил финрегулятор, это соответствует его ранее объявленной политике по свободному курсообразованию и переходу на инфляционное таргетирование."
http://investfunds.kz/news/14-dekabrya-znachenie-indeksa-kase-snizilos-na-053-do-87788-kase-48107/,"14 декабря значение Индекса KASE снизилось на 0,53 % до 877,88","По итогам торгов акциями на Казахстанской фондовой бирже (KASE) 14 декабря 2015 года значение Индекса KASE снизилось на 4,66 пунктов (0,53 %) с 882,54 до 877,88. Первая сделка дня зафиксировала значение индекса на уровне 882,54. В ходе торгов максимальное значение индекса составило 886,80, минимальное – 872,44. Объем сделок с акциями, включенными в представительский список Индекса KASE, 14 декабря вырос относительно предыдущего торгового дня в 1,9 раза и составил 150,8 млн тенге (467,6 тыс. USD)."
http://investfunds.kz/news/world/Razmeschenie-Square-Inc-razbor-poletov-Financial-One-84287/,Размещение Square Inc: разбор полетов // Financial One,"В конце ноября начались торги акциями одной из самых известных в США высокотехнологичных корпораций Square Inc., которая предоставляет клиентам торговые терминалы (POS) для смартфонов, планшетов и ПК. Компания также известна как второй крупный проект основателя Twitter Джека Дорси (на фото). По оценкам многих аналитиков и инвесторов, именно это размещение должно было оказаться «лакмусовой бумажкой» для настроений рынка относительно выхода на биржу рисковых стартапов. Опасения были связаны прежде всего с неудачным моментом для проведения размещения: компания подала заявку 14 октября 2015 года, в период роста беспокойства относительно мировой экономической конъюнктуры, а также реакции ФРС на последние макроэкономические события. В первый торговый день наблюдался ажиотажный спрос на акции Square Inc. По итогам сессии стоимость бумаг выросла на 45,2% до $13,07, капитализация увеличилась до $4,2 млрд, а привлеченная сумма составила $273 млн. Это уже второе IPO на счету Джека Дорси. Два года назад, в ноябре 2013 года, было проведено первичное компании Twitter Inc. Несмотря на то, что результаты Square оказались скромнее Twitter (капитализация соцсети после IPO доросла в первый день до $24,46 млрд), сложно сравнивать масштабы бизнеса и известности двух компаний, однако результаты даже такого размещения говорят о значительно возросшей осмотрительности инвесторов. Вторым фактором риска, связанным с вложением в акции Square Inc, являются результаты ее деятельности. Камнем преткновения для компании остаются операционные расходы, которые из-за высоких затрат на банковское обслуживание и убыточного сотрудничества со Starbucks возрастают на 30% г/г, оказывая воздействие на размер чистого убытка, повысившегося на 50% в 2014 году. Поскольку на обслуживание Starbucks пришлось 24% расходов компании, стоит ожидать значительного снижения операционных расходов уже в 2015-м, поскольку сотрудничество с оператором кофеен было разорвано. Сейчас менеджмент компании находится в непростом положении, поскольку необходимо одновременно увеличивать расходы на маркетинг и снижать зависимость от высокозатратных банковских операций. Немаловажным фактором остается статус основателя компании. Сейчас Джек Дорси занимает должность генерального директора как в Twitter, так и в Square, что уже вызвало бурю комментариев в СМИ по поводу его неспособности управлять двумя многомиллиардными корпорациями одновременно. Во многом такие рассуждения имеют долю истинны, однако Дорси успешно развивал обе компании последние пять лет, что говорит о его способности вести бизнес на два фронта. При этом куда более показательной будет следующая публикация квартальных результатов деятельности Square Inc., когда инвесторы смогут увидеть картину целиком. Таким образом, пример размещения Square Inc., говорит о том, что спрос на высокотехнологичные компании до сих пор остается высоким. Безусловно, ухудшение мировой экономической конъюнктуры и рост опасений относительно темпов подъема мировой экономики, оказали значительное влияние на приверженность к риску многих инвесторов. Это проявляется в куда более тщательном рассмотрении самого объекта для вложений, что увеличивает необходимость для компаний предоставлять адекватную оценку стоимости их акций. В случае со Square Inc., снижение цены до $9 являлось разумным шагом, поскольку на кон было поставлено слишком многое. В то же время столь удачное размещение стало положительным примером для других высокотехнологичных компаний, откладывающих IPO «до лучших времен»."
http://investfunds.kz/news/15-dekabrya-znachenie-indikatora-kazprime-ne-izmenilos-i-sostavilo-1350-godovyh-kase-48117/,"15 декабря значение индикатора KazPrime не изменилось и составило 13,50 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 15 декабря 2015 года значение индикатора KazPrime не изменилось относительно предыдущего торгового дня и составило 13,50 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/utrennyaya-sessiya-kase-kase-48115/,Утренняя сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась утренняя торговая сессия по доллару США с расчетами Т+0 в тенге (USDKZT_TOD), евро с расчетами T+0 в тенге (EURKZT_TOD) и в долларах США (EURUSD_TOD), китайскому юаню с расчетами T+0 в тенге (CNYKZT_TOD). Для указанных инструментов данная сессия является основной. В торгах приняли участие 25 членов валютного рынка KASE. Средневзвешенный курс доллара США с расчетами T+0 в тенге составил 337,80 тенге за доллар (+15,33 тенге), объем торгов – 127 250 тыс. USD (-38 850 тыс. USD). По евро с расчетами T+0 в тенге и долларах США сделок заключено не было. На момент закрытия сессии котировки отсутствовали. Средневзвешенный курс китайского юаня с расчетами T+0 в тенге составил 51,6100 тенге за юань (+1,6600 тенге), объем торгов – 300 тыс. юаней. Все тренды в данном сообщении указаны относительно предыдущей утренней сессии. Если на предыдущей утренней сессии сделок по соответствующему инструменту заключено не было или торги им не проводились, тренд не указывается."
http://investfunds.kz/news/world/Itogi-torgov-na-veduschih-fondovyh-birzhah-mira-14122015-84293/,Итоги торгов на ведущих фондовых биржах мира (14.12.2015),"По итогам торгов предыдущей сессии основные индексы ведущих мировых фондовых площадок и котировки акций крупнейших компаний завершили день на следующих уровнях Название индекса Дата Значение Изменение к предыдущему значению Dow Jones 14.12.2015 17 368.50 +0.6% FTSE 100 14.12.2015 5 874.06 -1.32% NASDAQ Composite 15.12.2015 4 952.23 0% Nikkei 225 15.12.2015 18 597.91 -1.51% S&P 500 15.12.2015 2 021.94 0% Название бумаги Дата Биржа Значение цены закрытия Изменение к предыдущему значению Alphabet, акция об. 14.12.2015 NASDAQ 762.54 $ +1.62% Amazon.com, акция об. 14.12.2015 NASDAQ 657.91 $ +2.77% Apple, акция об. 14.12.2015 NASDAQ 112.48 $ -0.62% Boeing, акция об. 11.12.2015 Нью-Йоркская ФБ 144.62 $ -1.22% eBay, акция об. 14.12.2015 NASDAQ 28.04 $ +0.25% Facebook, акция об. 14.12.2015 NASDAQ 104.66 $ +2.49% General Electric, акция об. 11.12.2015 Нью-Йоркская ФБ 30.26 $ -1.27% General Motors, акция об. 11.12.2015 Нью-Йоркская ФБ 34.55 $ -3.03% IBM, акция об. 11.12.2015 Нью-Йоркская ФБ 134.57 $ -1.62% Intel, акция об. 14.12.2015 NASDAQ 34.47 $ +0.58% Microsoft, акция об. 14.12.2015 NASDAQ 55.14 $ +2% Oracle, акция об. 14.12.2015 NASDAQ 37.65 $ +1.18% Visa, акция об. 11.12.2015 Нью-Йоркская ФБ 76.11 $ -2.57% Vodafone, акция об. 14.12.2015 Лондонская ФБ 203.75 £ -2.11% Yahoo!, акция об. 14.12.2015 NASDAQ 32.59 $ -0.97% Ознакомиться с полным списком мировых индикаторов вы можете здесь Посмотреть котировки иностранных акций на крупнейших биржах мира можно здесь"
http://investfunds.kz/news/world/Fondovye-indeksy-SShA-vyrosli-na-04-06-Finmarket-84307/,"Фондовые индексы США выросли на 0,4-0,6% // Финмаркет","Торги на рынке акций США в понедельник проходили сумбурно. Тем не менее индексы продемонстрировали умеренный подъем по итогам сессии благодаря восстановлению цен на нефть, сообщает агентство Bloomberg. Инвесторы ждут заключительного заседания Федеральной резервной системы (ФРС) в этом году, которое пройдет 15-16 декабря. Согласно котировкам фьючерсов на уровень базовой процентной ставки, вероятность ее повышения Федрезервом в декабре оценивается трейдерами в 74%. В течение дня Standard & Poor's 500 опускался ниже 2000 пунктов, а Dow Jones сначала снизился более чем на 100 пунктов, а затем отыграл падение и продолжил рост. ""Настроением рынка сегодня всецело управляли цены на нефть. По мере их восстановления во второй половине дня дорожали и акции. Помог и тот факт, что S&P 500 удалось удержаться выше 2000 пунктов"", - полагает начальник департамента операций на фондовом рынке в RBC Global Asset Management Райан Ларсон. Вместе с тем участники рынка акций были обеспокоены затруднениями на рынке ""мусорных"" облигаций. Third Avenue Management на прошлой неделе заморозила выкуп и погашение паев взаимного фонда высокодоходных облигаций, а Lucidus Capital Partners ликвидировала весь портфель таких бумаг. Индекс Dow Jones Industrial Average в понедельник вырос на 103,29 пункта (0,6%) - до 17368,50 пункта. Standard & Poor's 500 поднялся на 9,57 пункта (0,48%), до 2021,94 пункта. Значение Nasdaq Composite увеличилось на 18,76 пункта (0,38%) - до 4952,23 пункта. Акции производителя потребительских товаров Newell Rubbermaid Inc. подешевели на 6,9% после объявления о покупке Jarden Corp. за $13,2 млрд, чтобы существенно расширить портфель брендов товаров для дома и создать нового гиганта потребительского сектора США с годовым оборотом свыше $16 млрд. Между тем цена бумаг Jarden увеличилась на 2,7%. Курс акций Dow Chemical Co. упал на 3,9%, так как информированные источники утверждают, что владеющий 2% акций химкомпании Дэн Лёб (основатель хедж-фонда Third Point) требует увольнения гендиректора Dow Эндрю Ливериса. Д.Лёб поддерживает сделку Dow и DuPont, крупнейшую в истории химотрасли, но выражает недовольство сроками ее объявления. Рыночная стоимость производителя видеокамер GoPro рухнула на 9,6%, поскольку аналитики Citibank пересмотрели рейтинг его акций с ""покупать"" до ""нейтрально"", а оценку их стоимости - с $75 до $22. Котировки ценных бумаг Apple упали в понедельник на 0,6% после того, как Morgan Stanley ухудшил прогноз продаж iPhone и прибыли компании на 2016 фингод. Аналитики Morgan Stanley ожидают снижения продаж iPhone на 6%."
http://investfunds.kz/news/world/Kitaj-odobril-sliyanie-Shell-i-BG-Group-Rossiya-24-84289/,Китай одобрил слияние Shell и BG Group // Россия 24,"Китай одобрил планы Royal Dutch Shell по покупке британской BG Group. Сделка станет крупнейшей в нефтегазовом секторе за последнее десятилетие. Разрешение китайских регуляторов является последней ступенью перед приобретением BG Group. Слияние, о котором стало известно в апреле, уже одобрено регулирующими органами Австралии, Бразилии и Евросоюза. По словам CEO BG Group Хельге Лунда, после одобрения, полученного от Министерства коммерции КНР, получив все требующиеся разрешения от регуляторов, компании вступают в следующую фазу сделки. Открытие новых запасов нефти стало более затратным, чем покупка компаний с оказанными запасами. Shell заплатит за BG Group 47 млрд фунтов ($70 млрд). Компания рассчитывает, что приобретение BG способствует развитию глубоководного бурения и производства СПГ. ""Это стратегическая сделка, которая сделает Shell более прибыльной и устойчивой компанией в мире, где цены на нефть и газ могут оставаться низкими в течение некоторого времени"", - заявил гендиректор Shell Бен ван Берден. ""Теперь мы должны получить разрешение акционеров обеих компаний, поскольку рассчитываем закрыть сделку в начале 2016 г."", - добавил он. Позднее Royal Dutch Shell сообщила о намерении сократить 2800 рабочих мест по завершении сделки с BG Group. Это порядка 3% от общего количества работников Shell и BG. Таким образом, Shell расширила свои планы по сокращению рабочих мест - ранее компания объявила об увольнении 7500 сотрудников. Как сообщалось, приобретение BG Group увеличит доказанные запасы нефти и газа Shell на 25%, добычу - на 20%, а также укрепит позиции компании в новых нефтяных и газовых проектах, в частности в СПГ-проектах в Австралии и глубоководных проектах в Бразилии. В преддверии этой сделки Shell объявила о своих планах по реструктуризации части своего бизнеса по разведке и добыче нефти и газа. В результате будет создана отдельная компания по управлению газовыми активами, руководителем которой станет Мартен Витселар."
http://investfunds.kz/news/world/Aziatskie-fondovye-ploschadki-torguyutsya-bez-edinoj-dinamiki-Finmarket-84305/,Азиатские фондовые площадки торгуются без единой динамики // Финмаркет,"Азиатские фондовые индексы изменяются разнонаправленно в ожидании заседания Федеральной резервной системы (ФРС), сообщает агентство Bloomberg. Японский индекс Nikkei 225 снизился в ходе торгов на 1,2%, гонконгский Hang Seng прибавил 0,3%, австралийский S&P/ASX 200 опустился на 0,4%, китайский Shanghai Composite колеблется около уровня закрытия предыдущей сессии. Федрезерв во вторник начинает двухдневное заседание, по итогам которого опубликует решение по ставке. Согласно котировкам фьючерсов на уровень базовой процентной ставки, вероятность ее подъема американским ЦБ на предстоящем заседании оценивается трейдерами в 76%. Перспективы увеличения стоимости денежных средств в США и углубляющийся спад на сырьевых рынках сократили капитализацию мирового фондового рынка уже на $2,5 трлн с 1 декабря. ""Все внимание инвесторов направлено на заседание ФРС, - отмечает аналитик SMBC Friend Securities в Токио Тосихико Матсуно. - Все ждут от американского ЦБ сигналов о том, каким он видит уровень ставки на конец 2016 года. Рынок уверен в повышении ставки на предстоящем заседании, однако что будет потом, пока неясно"". Индикатор акций японских банков является лидером снижения во вторник. Котировки бумаг Mitsubishi UFJ Financial Group, Mizuho Financial Group и Sumitomo Mitsui Financial Group упали в ходе торгов не менее чем на 1,4%. Стоимость акций Toyota Motor опустилась на 0,5%. Бумаги химкомпании Asahi Casei и сталепроизводителя Nisshin Steel подешевели более чем на 3%. Цена акций Toshiba поднялась на 0,7% на информации газеты Nikkei о том, что производитель электроники готовит сокращение тысяч рабочих мест в подразделении, занимающемся выпуском потребительских продуктов. Некоторую поддержку фондовым рынкам материкового Китая и Гонконга оказывает рост котировок акций компаний сферы недвижимости, обусловленный обещанием властей КНР принять меры для сокращения запасов непроданных домов, а также провести реформу в жилищном секторе. Котировки акций Poly Real Estate и Gemdale Corp. выросли в ходе торгов соответственно на 2% и 2,9%, стоимость бумаг China Vanke подскочила на 4,6%."
http://investfunds.kz/news/utrennyaya-sessiya-kase-kase-48083/,Утренняя сессия KASE,"На Казахстанской фондовой бирже (KASE) закончилась утренняя торговая сессия по доллару США с расчетами Т+0 в тенге (USDKZT_TOD), евро с расчетами T+0 в тенге (EURKZT_TOD) и в долларах США (EURUSD_TOD), китайскому юаню с расчетами T+0 в тенге (CNYKZT_TOD). Для указанных инструментов данная сессия является основной. В торгах приняли участие 23 члена валютного рынка KASE. Средневзвешенный курс доллара США с расчетами T+0 в тенге составил 311,92 тенге за доллар (+1,55 тенге), объем торгов – 138 200 тыс. USD (+17 200 тыс. USD). Средневзвешенный курс евро с расчетами T+0 в тенге составил 342,30 тенге за евро, объем торгов – 200 тыс. евро. По евро с расчетами T+0 в долларах США сделок заключено не было. На момент закрытия сессии котировки отсутствовали. Средневзвешенный курс китайского юаня с расчетами T+0 в тенге составил 47,9400 тенге за юань, объем торгов – 200 тыс. юаней (+200 тыс. юаней). Все тренды в данном сообщении указаны относительно предыдущей утренней сессии. Если на предыдущей утренней сессии сделок по соответствующему инструменту заключено не было или торги им не проводились, тренд не указывается."
http://investfunds.kz/news/kazkommercbank-prodaet-akcii-bta-banka-finansovyj-investicionnyj-zhurnal-ls-lichnyj-schet-48085/,Казкоммерцбанк продает акции БТА Банка,"Совет директоров Казкоммерцбанка (Казком) принял решение об отчуждении 608,4 млрд простых акций, выпущенных БТА Банком, передает LS со ссылкой на пресс-службу фининститута. Решение о продаже ценных бумаг было принято 9 декабря в рамках деконсолидации БТА Банка и Казкома. ""Банк предлагает держателям простых акций Казкома купить акции пропорционально их доле косвенного участия в общем количестве размещенных простых акций БТА (за минусом выкупленных БТА простых акций), по справедливой рыночной стоимости равной 0,00001 тенге за одну акцию. Предложение акционерам в соответствии с настоящим объявлением не является для Казкома выполнением каких-либо специальных требований, предусмотренных законодательством или уставом"", - отмечает пресс-служба. Доля акций, принадлежащих Казкому, составляет 99,4% от общего количества размещенных простых акций БТА Банка. Список акционеров, имеющих право покупки бумаги, зафиксирован на 1 декабря 2015 года."
http://investfunds.kz/news/world/ConocoPhillips-na-25-sokratit-kapvlozheniya-v-2016-g-Finmarket-84203/,ConocoPhillips на 25% сократит капвложения в 2016 г. // Финмаркет,"Американская нефтегазовая корпорация ConocoPhillips предполагает, что может сократить капиталовложений на 25% в следующем году в рамках адаптации к условиям длительного сохранения низких и волатильных цен на сырье. Как говорится в сообщении компании, бюджет капзатрат на 2016 год - $7,7 млрд, что на 55% меньше уровня 2014 года. В основном снижение будет реализовано за счет уменьшения затрат на крупные проекты и повышения эффективности. На буровые программы выделяется 39% бюджета ($3 млрд), на крупные проекты - 27% ($2,1 млрд), на геологоразведку и оценку запасов - 18% ($1,4 млрд). Операционные расходы также составят $7,7 млрд по сравнению со скорректированными $9,7 млрд в 2014 году и ожидаемыми в 2015 году $8,2 млрд. Кроме того, компания рассчитывает завершить сделки по продаже активов на сумму около $2,3 млрд, 80% из которых приходится на добычу природного газа. Рост добычи в 2016 году с учетом продажи активов ConocoPhillips оценивает в 1-3%. Акции ConocoPhillips подешевели на предварительных торгах на NYSE в четверг на 0,9%, с начала года капитализация компании уменьшилась на 30%, тогда как индекс S&P 500 потерял лишь 0,6%."
http://investfunds.kz/news/11-dekabrya-znachenie-indikatora-kazprime-ne-izmenilos-i-sostavilo-1350-godovyh-kase-48087/,"11 декабря значение индикатора KazPrime не изменилось и составило 13,50 % годовых","Казахстанская фондовая биржа (KASE) сообщает, что по результатам фиксинга 11 декабря 2015 года значение индикатора KazPrime не изменилось относительно предыдущего торгового дня и составило 13,50 % годовых. Индикатор KazPrime отражает среднее значение по ставкам размещения денег на казахстанском рынке межбанковских депозитов на срок три месяца при расчетной базе actual/360."
http://investfunds.kz/news/analitiki-prognoziruyut-kurs-tenge-do-370-tenge-kursiv-48119/,Аналитики прогнозируют курс тенге до 370 тенге,"При цене на нефть $35-37 за баррель, курс тенге должен составить от 350 до 370 тенге за доллар США. Поэтому, мы не исключаем вероятность того, что тенге может опуститься на эти уровни в ближайшее время. Такой прогноз по тенге дали аналитики BCC Invest в своем макроэкономическом отчете «Взгляд на мировую экономику и Казахстан». «Однако мы все же думаем, что средняя цена Brent в 2016 году будет в диапазоне $42-44 за баррель. При такой средней цене, средний курс тенге будет в диапазоне 295-315 за доллар США», - добавили аналитики. В целом в этом отчете помимо прогнозирования курса тенге аналитики BCC Invest рассматривают глобальную экономику, дают видение по рынку сырья и анализируют экономику Казахстана. Нефть Так, основными причинами снижения цены на нефть, аналитики называют  укрепление доллара США, переизбыток производства нефти и увеличение запасов нефти. «Более того, замедление роста китайской экономики и снятие санкций с Ирана в начале 2016 года создают дополнительное давление на стоимость нефти. Мы ожидаем понижение цены нефти Brent до $35-37 к августу 2016. Среднегодовая цена на 2016 год, по нашему мнению составит $42-44», - говорится в отчете. Экономика Казахстана «Реальный рост ВВП Казахстана за 9 месяцев 2015 года составил 1,0% в годовом выражении. Мы ожидаем, что реальный рост ВВП останется на текущем уровне (1,0%) по итогам 2015 года. По прогнозам МВФ рост ВВП Казахстана в 2016 году составит 2,2%. За 9 месяцев 2015 года экспорт Казахстана упал на 42% в годовом выражении. При сохранении цен на нефть на уровне $40 за баррель в 2016 году, экспорт Казахстана в следующем году может уменьшиться до 40-45 млрд. долларов США, что является наименьшим объемом с 2009 года. Чистые поступления от товарооборота с другими странами уменьшились на 60% или на 19,1 млрд. долларов США», - приводятся данные в отчете. США Как сообщает BCC Invest самая крупная экономика мира, на сегодняшний день демонстрирует хорошие макроэкономические показатели. В 3-м квартале 2015 года оценка роста ВВП составила 2,1%. Уровень безработицы составляет 5,0%. Основная новость, которую все ожидают из США это заседание ФРС (15-16 декабря), где будет объявлена судьба ключевой ставки. Единственный камень преткновения - это низкий уровень инфляции (0,2% в год), который недотягивает до желаемого уровня (2%). По нашему мнению, базовая ставка ФРС скорей всего будет увеличена в декабре 2015 года. Если же увеличения в декабре не произойдет, то оно скорей всего произойдет в начале 2016 года. Еврозона На сегодняшний день Европа страдает от высокого уровня задолженности и безработицы, а также низкой инфляции. Рост ВВП так же оставляет желать лучшего, хоть и значительно улучшился за последние 1-2 года. В целом, состояние экономики ЕС в последние месяцы демонстрирует положительные сдвиги. Однако некоторые показатели как уровень инфляции и высокая задолженность продолжают давить на экономику региона. «Мы полагаем, что меры по стимулированию экономики со стороны ЕЦБ продолжаться, пока не будет достигнута цель разгона инфляции. На фоне возможного повышения ставки ФРС США, и продолжения стимулирующих мер со стороны ЕЦБ, а так же остающихся фундаментальных проблем в регионе, мы ожидаем ослабления евро по отношению к доллару США в ближайшее время», - пишут аналитики BCC Invest. Китай Экономика Китая начала постепенно остывать. В первых трех кварталах 2015 года экономика Китая росла всего на 6,9-7%. Это самый низкий показатель за последние годы китайской экономики. Высокая доля кредитов является одним из рисков для экономики страны. «Мы не исключаем, дальнейшую девальвацию юаня в 2016 году по отношению к доллару, так как девальвация юаня может стать единственной возможностью Китая сохранить конкурентоспособность с остальным миром»."
